Failure type	|Probe	|Usage	|Node Name	|Device Name	|Date/Time	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115906	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115906	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115906	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115907	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115907	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115907	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115907	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115907	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115907	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115907	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115907	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115912	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115912	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115912	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115912	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115913	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115913	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115913	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115913	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115913	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115913	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115913	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115913	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115913	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115913	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115913	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115913	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115921	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115921	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115922	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115922	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115922	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115922	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115922	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115922	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115922	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115922	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115922	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115922	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115923	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115923	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115923	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115923	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115927	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115927	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115927	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115927	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115928	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115928	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115928	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115928	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115928	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115928	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115928	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115928	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115929	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115929	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115929	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115929	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115945	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115945	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115945	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115945	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115946	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115946	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115946	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115946	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115946	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115946	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115946	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115946	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115946	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115946	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115946	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115946	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115946	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115946	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115946	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115946	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115947	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115947	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115947	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115947	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115947	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115947	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115947	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115947	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115947	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115947	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115947	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115947	|
Analog Failure	|P667	|1	|GND	|tp14	|210511115948	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115948	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511115948	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511115948	|
Analog Failure	|P667	|1	|GND	|tp14	|210511120005	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511120005	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511120005	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511120005	|
Analog Failure	|P667	|1	|GND	|tp14	|210511120033	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511120033	|
Analog Failure	|P537	|1	|SIGN2495	|tp482	|210511120033	|
Analog Failure	|P541	|1	|SIGN2501	|tp532	|210511120033	|
Analog Failure	|P135	|1	|AN_IN_B_5_	|tp31	|210515143955	|
Analog Failure	|P338	|1	|SIGN1959	|tp421	|210515143955	|
Analog Failure	|P134	|1	|AN_IN_B_4_	|tp27	|210515181723	|
Analog Failure	|P671	|1	|GND	|tp2	|210516102140	|
Analog Failure	|P281	|1	|SIGN1872	|tp189	|210516102140	|
Analog Failure	|P671	|1	|GND	|tp2	|210516112958	|
Analog Failure	|P315	|1	|SIGN1930	|tp236	|210516112958	|
Analog Failure	|P78	|1	|AGND	|tp983	|210516161253	|
Analog Failure	|P661	|1	|V5	|tp197	|210517154306	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210517154319	|
Analog Failure	|P366	|1	|SIGN2041	|tp616	|210517154319	|
Analog Failure	|P661	|1	|V5	|tp197	|210517154553	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210517154602	|
Analog Failure	|P366	|1	|SIGN2041	|tp616	|210517154602	|
Analog Failure	|P661	|1	|V5	|tp197	|210517154811	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210517154820	|
Analog Failure	|P366	|1	|SIGN2041	|tp616	|210517154820	|
Analog Failure	|P661	|1	|V5	|tp197	|210517160404	|
Analog Failure	|P661	|1	|V5	|tp197	|210517160404	|
Analog Failure	|P661	|1	|V5	|tp197	|210517160405	|
Analog Failure	|P661	|1	|V5	|tp197	|210517160406	|
Analog Failure	|P661	|1	|V5	|tp197	|210517160406	|
Analog Failure	|P661	|1	|V5	|tp197	|210517160407	|
Analog Failure	|P661	|1	|V5	|tp197	|210517160410	|
Analog Failure	|P661	|1	|V5	|tp197	|210517160410	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210517160639	|
Analog Failure	|P366	|1	|SIGN2041	|tp616	|210517160639	|
Analog Failure	|P667	|1	|GND	|tp14	|210517160922	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210517160922	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210517160922	|
Analog Failure	|P366	|1	|SIGN2041	|tp616	|210517160922	|
Analog Failure	|P667	|1	|GND	|tp14	|210517160923	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210517160923	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210517160923	|
Analog Failure	|P366	|1	|SIGN2041	|tp616	|210517160923	|
Analog Failure	|P667	|1	|GND	|tp14	|210517160924	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210517160924	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210517160924	|
Analog Failure	|P366	|1	|SIGN2041	|tp616	|210517160924	|
Analog Failure	|P667	|1	|GND	|tp14	|210517160927	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210517160927	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210517160927	|
Analog Failure	|P366	|1	|SIGN2041	|tp616	|210517160927	|
Analog Failure	|P667	|1	|GND	|tp14	|210517160928	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210517160928	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210517160928	|
Analog Failure	|P366	|1	|SIGN2041	|tp616	|210517160928	|
Analog Failure	|P667	|1	|GND	|tp14	|210517160928	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210517160928	|
Analog Failure	|P349	|1	|SIGN2017	|tp618	|210517160928	|
Analog Failure	|P366	|1	|SIGN2041	|tp616	|210517160928	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161244	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161325	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161326	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161327	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161331	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161333	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161333	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161334	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161335	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161335	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161335	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161336	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161336	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161337	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161337	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161338	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161338	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161338	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161347	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161348	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161354	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161355	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161355	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161356	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161356	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161357	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161357	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161358	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161359	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161405	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161405	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161413	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161414	|
Analog Failure	|P661	|1	|V5	|tp197	|210517161419	|
Analog Failure	|P78	|1	|AGND	|tp983	|210518005050	|
Analog Failure	|P134	|1	|AN_IN_B_4_	|tp27	|210518005110	|
Analog Failure	|P78	|1	|AGND	|tp983	|210518022623	|
Analog Failure	|P126	|1	|AN_IN_A_5_	|tp94	|210518022637	|
Analog Failure	|P671	|1	|GND	|tp2	|210518022637	|
Analog Failure	|P126	|1	|AN_IN_A_5_	|tp94	|210518022638	|
Analog Failure	|P671	|1	|GND	|tp2	|210518033104	|
Analog Failure	|P671	|1	|GND	|tp2	|210518033105	|
Analog Failure	|P671	|1	|GND	|tp2	|210518033119	|
Analog Failure	|P671	|1	|GND	|tp2	|210518033157	|
Analog Failure	|P671	|1	|GND	|tp2	|210518033158	|
Analog Failure	|P671	|1	|GND	|tp2	|210518033212	|
Analog Failure	|P671	|1	|GND	|tp2	|210518033251	|
Analog Failure	|P671	|1	|GND	|tp2	|210518033252	|
Analog Failure	|P671	|1	|GND	|tp2	|210518033306	|
Analog Failure	|P78	|1	|AGND	|tp983	|210518042253	|
Analog Failure	|P78	|1	|AGND	|tp983	|210518060920	|
Analog Failure	|P82	|1	|AI_AN_IN_A_1_	|tp400	|210519024449	|
Analog Failure	|P122	|1	|AN_IN_A_1_	|tp78	|210519024449	|
Analog Failure	|P83	|1	|AI_AN_IN_A_2_	|tp401	|210519024449	|
Analog Failure	|P123	|1	|AN_IN_A_2_	|tp82	|210519024449	|
Analog Failure	|P84	|1	|AI_AN_IN_A_3_	|tp402	|210519024449	|
Analog Failure	|P124	|1	|AN_IN_A_3_	|tp86	|210519024449	|
Analog Failure	|P85	|1	|AI_AN_IN_A_4_	|tp403	|210519024449	|
Analog Failure	|P125	|1	|AN_IN_A_4_	|tp90	|210519024449	|
Analog Failure	|P82	|1	|AI_AN_IN_A_1_	|tp400	|210519024701	|
Analog Failure	|P122	|1	|AN_IN_A_1_	|tp78	|210519024701	|
Analog Failure	|P83	|1	|AI_AN_IN_A_2_	|tp401	|210519024701	|
Analog Failure	|P123	|1	|AN_IN_A_2_	|tp82	|210519024701	|
Analog Failure	|P84	|1	|AI_AN_IN_A_3_	|tp402	|210519024701	|
Analog Failure	|P124	|1	|AN_IN_A_3_	|tp86	|210519024701	|
Analog Failure	|P85	|1	|AI_AN_IN_A_4_	|tp403	|210519024701	|
Analog Failure	|P125	|1	|AN_IN_A_4_	|tp90	|210519024701	|
Analog Failure	|P82	|1	|AI_AN_IN_A_1_	|tp400	|210519032418	|
Analog Failure	|P122	|1	|AN_IN_A_1_	|tp78	|210519032418	|
Analog Failure	|P83	|1	|AI_AN_IN_A_2_	|tp401	|210519032418	|
Analog Failure	|P123	|1	|AN_IN_A_2_	|tp82	|210519032418	|
Analog Failure	|P84	|1	|AI_AN_IN_A_3_	|tp402	|210519032418	|
Analog Failure	|P124	|1	|AN_IN_A_3_	|tp86	|210519032418	|
Analog Failure	|P85	|1	|AI_AN_IN_A_4_	|tp403	|210519032418	|
Analog Failure	|P125	|1	|AN_IN_A_4_	|tp90	|210519032418	|
Analog Failure	|P82	|1	|AI_AN_IN_A_1_	|tp400	|210519032608	|
Analog Failure	|P122	|1	|AN_IN_A_1_	|tp78	|210519032608	|
Analog Failure	|P83	|1	|AI_AN_IN_A_2_	|tp401	|210519032608	|
Analog Failure	|P123	|1	|AN_IN_A_2_	|tp82	|210519032608	|
Analog Failure	|P84	|1	|AI_AN_IN_A_3_	|tp402	|210519032608	|
Analog Failure	|P124	|1	|AN_IN_A_3_	|tp86	|210519032608	|
Analog Failure	|P85	|1	|AI_AN_IN_A_4_	|tp403	|210519032608	|
Analog Failure	|P125	|1	|AN_IN_A_4_	|tp90	|210519032608	|
Analog Failure	|P78	|1	|AGND	|tp983	|210519043102	|
Analog Failure	|P78	|1	|AGND	|tp983	|210519043102	|
Analog Failure	|P78	|1	|AGND	|tp983	|210519043103	|
Analog Failure	|P78	|1	|AGND	|tp983	|210519043104	|
Analog Failure	|P78	|1	|AGND	|tp983	|210519043104	|
Analog Failure	|P78	|1	|AGND	|tp983	|210519044432	|
Analog Failure	|P78	|1	|AGND	|tp983	|210519044432	|
Analog Failure	|P78	|1	|AGND	|tp983	|210519044432	|
Analog Failure	|P78	|1	|AGND	|tp983	|210519044432	|
Analog Failure	|P78	|1	|AGND	|tp983	|210519044432	|
Analog Failure	|P78	|1	|AGND	|tp983	|210519081630	|
Analog Failure	|P126	|1	|AN_IN_A_5_	|tp94	|210519081645	|
Analog Failure	|P671	|1	|GND	|tp2	|210519081645	|
Analog Failure	|P126	|1	|AN_IN_A_5_	|tp94	|210519081645	|
Analog Failure	|P671	|1	|GND	|tp2	|210519154640	|
Analog Failure	|P632	|1	|CAN_L_1_	|tp42	|210519163014	|
Analog Failure	|P375	|1	|SIGN2163	|tp858	|210519163014	|
Analog Failure	|P620	|1	|CAN_H_1_	|tp43	|210519163014	|
Analog Failure	|P374	|1	|SIGN2154	|tp856	|210519163014	|
Analog Failure	|P632	|1	|CAN_L_1_	|tp42	|210519163150	|
Analog Failure	|P375	|1	|SIGN2163	|tp858	|210519163150	|
Analog Failure	|P620	|1	|CAN_H_1_	|tp43	|210519163150	|
Analog Failure	|P374	|1	|SIGN2154	|tp856	|210519163150	|
Analog Failure	|P632	|1	|CAN_L_1_	|tp42	|210519165805	|
Analog Failure	|P375	|1	|SIGN2163	|tp858	|210519165805	|
Analog Failure	|P620	|1	|CAN_H_1_	|tp43	|210519165805	|
Analog Failure	|P374	|1	|SIGN2154	|tp856	|210519165805	|
Analog Failure	|P634	|1	|CAN_L_2_	|tp46	|210519165805	|
Analog Failure	|P622	|1	|CAN_H_2_	|tp47	|210519165805	|
Analog Failure	|P445	|1	|SIGN2298	|tp866	|210519165805	|
Analog Failure	|P632	|1	|CAN_L_1_	|tp42	|210519165940	|
Analog Failure	|P375	|1	|SIGN2163	|tp858	|210519165940	|
Analog Failure	|P620	|1	|CAN_H_1_	|tp43	|210519165940	|
Analog Failure	|P374	|1	|SIGN2154	|tp856	|210519165940	|
Analog Failure	|P634	|1	|CAN_L_2_	|tp46	|210519165940	|
Analog Failure	|P622	|1	|CAN_H_2_	|tp47	|210519165940	|
Analog Failure	|P445	|1	|SIGN2298	|tp866	|210519165940	|
Analog Failure	|P632	|1	|CAN_L_1_	|tp42	|210519170056	|
Analog Failure	|P375	|1	|SIGN2163	|tp858	|210519170056	|
Analog Failure	|P620	|1	|CAN_H_1_	|tp43	|210519170056	|
Analog Failure	|P374	|1	|SIGN2154	|tp856	|210519170056	|
Analog Failure	|P634	|1	|CAN_L_2_	|tp46	|210519170056	|
Analog Failure	|P622	|1	|CAN_H_2_	|tp47	|210519170056	|
Analog Failure	|P445	|1	|SIGN2298	|tp866	|210519170056	|
Analog Failure	|P632	|1	|CAN_L_1_	|tp42	|210519173248	|
Analog Failure	|P375	|1	|SIGN2163	|tp858	|210519173248	|
Analog Failure	|P620	|1	|CAN_H_1_	|tp43	|210519173248	|
Analog Failure	|P374	|1	|SIGN2154	|tp856	|210519173248	|
Analog Failure	|P634	|1	|CAN_L_2_	|tp46	|210519173248	|
Analog Failure	|P622	|1	|CAN_H_2_	|tp47	|210519173248	|
Analog Failure	|P445	|1	|SIGN2298	|tp866	|210519173248	|
Analog Failure	|P78	|1	|AGND	|tp983	|210520020006	|
Analog Failure	|P134	|1	|AN_IN_B_4_	|tp27	|210520020021	|
Analog Failure	|P671	|1	|GND	|tp2	|210520032635	|
Analog Failure	|P315	|1	|SIGN1930	|tp236	|210520032635	|
Analog Failure	|P671	|1	|GND	|tp2	|210520055222	|
Analog Failure	|P315	|1	|SIGN1930	|tp236	|210520055222	|
Analog Failure	|P671	|1	|GND	|tp2	|210520133450	|
Analog Failure	|P590	|1	|SIGN2709	|tp837	|210520133450	|
Analog Failure	|P78	|1	|AGND	|tp983	|210520142257	|
Analog Failure	|P126	|1	|AN_IN_A_5_	|tp94	|210520142312	|
Analog Failure	|P671	|1	|GND	|tp2	|210520142312	|
Analog Failure	|P126	|1	|AN_IN_A_5_	|tp94	|210520142312	|
Analog Failure	|P671	|1	|GND	|tp2	|210520144428	|
Analog Failure	|P659	|1	|V3	|tp200	|210520144428	|
Analog Failure	|P141	|1	|CAN_L_6_	|tp66	|210520163740	|
Analog Failure	|P141	|1	|CAN_L_6_	|tp66	|210520165419	|
Analog Failure	|P141	|1	|CAN_L_6_	|tp66	|210520165627	|
Analog Failure	|P141	|1	|CAN_L_6_	|tp66	|210520165838	|
Analog Failure	|P78	|1	|AGND	|tp983	|210520172114	|
Analog Failure	|P134	|1	|AN_IN_B_4_	|tp27	|210520172129	|
Analog Failure	|P78	|1	|AGND	|tp983	|210520192311	|
Analog Failure	|P129	|1	|AN_IN_A_8_	|tp106	|210520192325	|
Analog Failure	|P671	|1	|GND	|tp2	|210520192325	|
Analog Failure	|P129	|1	|AN_IN_A_8_	|tp106	|210520192325	|
Analog Failure	|P635	|1	|CAN_L_3_	|tp50	|210521045808	|
Analog Failure	|P444	|1	|SIGN2297	|tp882	|210521045808	|
Analog Failure	|P78	|1	|AGND	|tp983	|210521073436	|
Analog Failure	|P134	|1	|AN_IN_B_4_	|tp27	|210521073451	|
Analog Failure	|P297	|1	|SIGN1896	|tp124	|210521080540	|
Analog Failure	|P605	|1	|TERM_30	|tp1	|210521080540	|
Shorts Failure	|P276	|1	|S_WAKE-UP	|tp525	|210521082136	|
Shorts Failure	|P485	|1	|SIGN2396	|tp527	|210521082136	|
Analog Failure	|P78	|1	|AGND	|tp983	|210521084314	|
Analog Failure	|P126	|1	|AN_IN_A_5_	|tp94	|210521084339	|
Analog Failure	|P671	|1	|GND	|tp2	|210521084339	|
Analog Failure	|P126	|1	|AN_IN_A_5_	|tp94	|210521084339	|
Analog Failure	|P78	|1	|AGND	|tp983	|210521085727	|
Analog Failure	|P134	|1	|AN_IN_B_4_	|tp27	|210521085741	|
Analog Failure	|P78	|1	|AGND	|tp983	|210521095838	|
Analog Failure	|P129	|1	|AN_IN_A_8_	|tp106	|210521095852	|
Analog Failure	|P671	|1	|GND	|tp2	|210521095852	|
Analog Failure	|P129	|1	|AN_IN_A_8_	|tp106	|210521095852	|
Analog Failure	|P141	|1	|CAN_L_6_	|tp66	|210521170848	|
Analog Failure	|P671	|1	|GND	|tp2	|210521171639	|
Analog Failure	|P671	|1	|GND	|tp2	|210521171640	|
Analog Failure	|P671	|1	|GND	|tp2	|210521171700	|
Analog Failure	|P671	|1	|GND	|tp2	|210521190738	|
Analog Failure	|P281	|1	|SIGN1872	|tp189	|210521190738	|
Analog Failure	|P671	|1	|GND	|tp2	|210521191149	|
Analog Failure	|P289	|1	|SIGN1883	|tp180	|210521191149	|
Analog Failure	|P671	|1	|GND	|tp2	|210521191149	|
Analog Failure	|P281	|1	|SIGN1872	|tp189	|210521191149	|
Analog Failure	|P671	|1	|GND	|tp2	|210522083122	|
Analog Failure	|P590	|1	|SIGN2709	|tp837	|210522083122	|
Analog Failure	|P671	|1	|GND	|tp2	|210522083554	|
Analog Failure	|P567	|1	|SIGN2586	|tp726	|210522083554	|
Analog Failure	|P671	|1	|GND	|tp2	|210522090130	|
Analog Failure	|P590	|1	|SIGN2709	|tp837	|210522090130	|
Analog Failure	|P671	|1	|GND	|tp2	|210522090134	|
Analog Failure	|P590	|1	|SIGN2709	|tp837	|210522090134	|
Analog Failure	|P671	|1	|GND	|tp2	|210522135335	|
Analog Failure	|P659	|1	|V3	|tp200	|210522135335	|
Analog Failure	|P78	|1	|AGND	|tp983	|210522135354	|
Analog Failure	|P78	|1	|AGND	|tp983	|210522135651	|
Analog Failure	|P665	|1	|V30D	|tp123	|210522155804	|
Analog Failure	|P78	|1	|AGND	|tp983	|210523004714	|
Analog Failure	|P134	|1	|AN_IN_B_4_	|tp27	|210523004730	|
Analog Failure	|P524	|1	|SIGN2474	|tp712	|210523024342	|
Analog Failure	|P533	|1	|SIGN2490	|tp713	|210523024349	|
Analog Failure	|P532	|1	|SIGN2489	|tp710	|210523024350	|
Analog Failure	|P643	|1	|CM_IN_2	|tp702	|210523024405	|
Analog Failure	|P524	|1	|SIGN2474	|tp712	|210523024405	|
Analog Failure	|P524	|1	|SIGN2474	|tp712	|210523024405	|
Analog Failure	|P533	|1	|SIGN2490	|tp713	|210523024405	|
Analog Failure	|P671	|1	|GND	|tp2	|210523042220	|
Analog Failure	|P659	|1	|V3	|tp200	|210523042220	|
Analog Failure	|P671	|1	|GND	|tp2	|210523043152	|
Analog Failure	|P659	|1	|V3	|tp200	|210523043152	|
Analog Failure	|P671	|1	|GND	|tp2	|210523043153	|
Analog Failure	|P659	|1	|V3	|tp200	|210523043153	|
Analog Failure	|P671	|1	|GND	|tp2	|210523043154	|
Analog Failure	|P659	|1	|V3	|tp200	|210523043154	|
Analog Failure	|P671	|1	|GND	|tp2	|210523043154	|
Analog Failure	|P659	|1	|V3	|tp200	|210523043154	|
Analog Failure	|P671	|1	|GND	|tp2	|210523043155	|
Analog Failure	|P659	|1	|V3	|tp200	|210523043155	|
Analog Failure	|P671	|1	|GND	|tp2	|210523043155	|
Analog Failure	|P659	|1	|V3	|tp200	|210523043155	|
Analog Failure	|P671	|1	|GND	|tp2	|210523045609	|
Analog Failure	|P659	|1	|V3	|tp200	|210523045609	|
Analog Failure	|P671	|1	|GND	|tp2	|210523063840	|
Analog Failure	|P671	|1	|GND	|tp2	|210523072340	|
Analog Failure	|P671	|1	|GND	|tp2	|210523123729	|
Analog Failure	|P469	|1	|SIGN2341	|tp179	|210523123729	|
Analog Failure	|P236	|1	|DIG_OUT_L	|tp16	|210523123751	|
Analog Failure	|P236	|1	|DIG_OUT_L	|tp16	|210523133858	|
Shorts Failure	|P276	|1	|S_WAKE-UP	|tp525	|210524025318	|
Shorts Failure	|P485	|1	|SIGN2396	|tp527	|210524025318	|
Shorts Failure	|P604	|1	|T_WAKE-UP	|tp6	|210524025318	|
Shorts Failure	|P486	|1	|SIGN2397	|tp528	|210524025318	|
Shorts Failure	|P276	|1	|S_WAKE-UP	|tp525	|210524050018	|
Shorts Failure	|P485	|1	|SIGN2396	|tp527	|210524050018	|
Shorts Failure	|P604	|1	|T_WAKE-UP	|tp6	|210524050018	|
Shorts Failure	|P486	|1	|SIGN2397	|tp528	|210524050018	|
Analog Failure	|P671	|1	|GND	|tp2	|210524050336	|
Analog Failure	|P659	|1	|V3	|tp200	|210524050336	|
Analog Failure	|P671	|1	|GND	|tp2	|210524050440	|
Analog Failure	|P659	|1	|V3	|tp200	|210524050440	|
Analog Failure	|P671	|1	|GND	|tp2	|210524051737	|
Analog Failure	|P659	|1	|V3	|tp200	|210524051737	|
Analog Failure	|P671	|1	|GND	|tp2	|210524061048	|
Analog Failure	|P659	|1	|V3	|tp200	|210524061048	|
Analog Failure	|P671	|1	|GND	|tp2	|210525044608	|
Analog Failure	|P659	|1	|V3	|tp200	|210525044608	|
Analog Failure	|P671	|1	|GND	|tp2	|210525045905	|
Analog Failure	|P659	|1	|V3	|tp200	|210525045905	|
Analog Failure	|P671	|1	|GND	|tp2	|210525045907	|
Analog Failure	|P659	|1	|V3	|tp200	|210525045907	|
Analog Failure	|P671	|1	|GND	|tp2	|210525045907	|
Analog Failure	|P659	|1	|V3	|tp200	|210525045907	|
